50
25
['541', '942', '795', '774', '450', '977', '688', '641', '321', '459', '890', '775', '937', '86', '790', '21', '667', '444', '383', '410']
['636', '596', '153', '377', '274', '772', '190', '705', '452', '536', '929', '100', '106', '925', '160', '179', '804', '185', '656', '800']
['565', '754', '855', '361', '906', '412', '808', '357', '291', '886', '650', '360', '743', '987', '601', '199', '877', '633', '187', '989']
['479', '122', '15', '861', '626', '784', '515', '493', '363', '792', '973', '661', '860', '61', '506', '895', '878', '463', '769', '557']
['940', '203', '355', '829', '11', '613', '502', '691', '461', '413', '365', '910', '770', '4', '555', '665', '745', '198', '810', '316']
['794', '85', '323', '8', '622', '151', '681', '430', '488', '628', '658', '499', '312', '469', '841', '672', '349', '41', '734', '826']
['572', '567', '552', '789', '720', '814', '380', '7', '137', '941', '859', '258', '53', '477', '862', '388', '671', '538', '508', '871']
['334', '839', '749', '155', '16', '919', '351', '384', '680', '197', '990', '9', '497', '923', '610', '287', '494', '712', '988', '324']
['832', '783', '205', '204', '568', '90', '863', '556', '255', '534', '561', '76', '578', '405', '211', '27', '625', '505', '811', '677']
['116', '438', '917', '362', '603', '149', '652', '593', '181', '105', '239', '102', '936', '229', '417', '614', '103', '728', '427', '818']
['355', '203', '316', '810', '613', '691', '555', '4', '770', '461', '745', '502', '365', '940', '413', '665', '11', '910', '198', '829']
['164', '64', '331', '20', '68', '369', '507', '500', '771', '900', '504', '959', '297', '1', '823', '686', '750', '358', '78', '423']
['581', '445', '308', '946', '760', '657', '797', '447', '673', '660', '304', '152', '835', '10', '327', '210', '793', '710', '196', '986']
['949', '314', '577', '407', '908', '222', '837', '887', '915', '687', '233', '77', '12', '994', '955', '278', '852', '464', '55', '478']
['152', '660', '673', '657', '797', '10', '581', '210', '793', '986', '710', '196', '447', '760', '946', '308', '304', '445', '835', '327']
['863', '204', '27', '832', '505', '255', '534', '90', '205', '561', '76', '677', '811', '568', '556', '625', '211', '578', '783', '405']
['81', '716', '45', '134', '449', '150', '33', '221', '564', '26', '553', '256', '224', '562', '374', '609', '188', '907', '960', '475']
['635', '868', '373', '539', '127', '194', '390', '574', '168', '398', '547', '976', '732', '690', '310', '457', '218', '643', '280', '17']
['663', '916', '856', '465', '571', '266', '431', '162', '250', '309', '951', '393', '526', '371', '52', '147', '252', '232', '128', '825']
['946', '760', '304', '797', '196', '210', '793', '835', '657', '445', '986', '581', '10', '152', '660', '673', '308', '327', '447', '710']
['622', '488', '794', '430', '628', '681', '469', '85', '8', '349', '658', '151', '323', '841', '734', '672', '41', '312', '826', '499']
['919', '384', '988', '324', '494', '16', '155', '749', '351', '923', '839', '680', '712', '610', '287', '9', '334', '497', '990', '197']
['67', '115', '112', '170', '894', '747', '70', '822', '501', '696', '175', '969', '523', '98', '945', '591', '649', '858', '631', '428']
['833', '740', '729', '605', '921', '685', '107', '642', '38', '62', '306', '975', '646', '525', '133', '803', '69', '396', '756', '22']
['498', '950', '424', '474', '32', '654', '662', '146', '551', '366', '704', '35', '433', '130', '192', '212', '764', '97', '421', '246']
['890', '86', '977', '321', '444', '790', '942', '21', '459', '774', '641', '795', '937', '383', '410', '541', '775', '667', '450', '688']
['376', '290', '735', '781', '83', '892', '998', '426', '640', '372', '928', '367', '272', '780', '118', '718', '730', '893', '889', '470']
['316', '413', '11', '829', '940', '198', '613', '4', '691', '502', '555', '910', '461', '203', '355', '810', '770', '745', '665', '365']
['214', '269', '141', '592', '664', '620', '79', '693', '253', '954', '787', '511', '165', '490', '659', '644', '866', '924', '234', '473']
['186', '114', '328', '981', '169', '145', '409', '44', '251', '952', '766', '512', '587', '283', '178', '113', '295', '293', '138', '737']
['586', '798', '972', '338', '261', '873', '182', '484', '191', '864', '51', '934', '619', '978', '257', '59', '125', '708', '738', '43']
['206', '702', '520', '847', '264', '830', '560', '807', '806', '583', '129', '332', '522', '356', '604', '630', '101', '120', '542', '849']
['743', '187', '360', '886', '650', '906', '601', '855', '877', '199', '633', '754', '361', '412', '565', '291', '808', '989', '987', '357']
['387', '621', '967', '962', '23', '429', '18', '935', '49', '911', '123', '717', '401', '882', '535', '820', '241', '298', '109', '119']
['406', '815', '276', '964', '872', '139', '594', '216', '509', '985', '245', '301', '202', '582', '637', '131', '836', '904', '404', '14']
['3', '325', '375', '237', '71', '95', '944', '370', '379', '42', '851', '759', '736', '46', '875', '453', '595', '570', '225', '982']
['805', '788', '979', '532', '597', '715', '757', '282', '711', '615', '920', '111', '966', '689', '166', '970', '180', '524', '612', '898']
['867', '341', '767', '353', '442', '533', '773', '840', '213', '763', '742', '333', '845', '411', '337', '395', '434', '5', '629', '435']
['606', '956', '799', '607', '397', '313', '639', '322', '254', '394', '580', '124', '399', '346', '94', '75', '279', '359', '319', '320']
['60', '482', '751', '922', '974', '144', '821', '518', '933', '400', '318', '439', '843', '340', '209', '275', '456', '108', '616', '528']
['585', '624', '408', '446', '230', '161', '73', '126', '706', '632', '47', '725', '514', '243', '157', '195', '713', '172', '961', '992']
['373', '218', '643', '574', '547', '17', '127', '868', '280', '976', '390', '168', '732', '194', '310', '457', '539', '398', '635', '690']
['174', '285', '912', '848', '121', '30', '240', '386', '634', '761', '809', '480', '997', '549', '28', '903', '778', '579', '80', '89']
['702', '583', '264', '806', '604', '630', '560', '847', '807', '830', '332', '520', '522', '542', '206', '849', '129', '120', '356', '101']
['615', '524', '920', '966', '111', '612', '979', '711', '166', '597', '282', '532', '180', '757', '970', '898', '788', '805', '715', '689']
['620', '141', '473', '787', '511', '659', '269', '234', '253', '664', '592', '490', '954', '693', '644', '214', '866', '79', '165', '924']
['894', '747', '858', '98', '115', '501', '696', '175', '969', '428', '591', '631', '523', '112', '649', '822', '67', '945', '170', '70']
['5', '533', '845', '337', '411', '435', '341', '767', '395', '629', '213', '333', '763', '840', '742', '442', '867', '353', '434', '773']
['446', '47', '585', '73', '725', '157', '195', '161', '408', '126', '230', '961', '172', '243', '992', '624', '514', '713', '706', '632']
['815', '245', '985', '872', '14', '836', '637', '139', '406', '509', '594', '202', '276', '404', '216', '964', '131', '904', '301', '582']
['366', '662', '246', '35', '421', '764', '704', '654', '146', '433', '192', '130', '551', '32', '474', '212', '424', '498', '950', '97']
['531', '330', '418', '980', '448', '273', '905', '491', '996', '991', '65', '697', '329', '288', '31', '816', '344', '305', '335', '655']
['4', '691', '910', '555', '461', '316', '502', '770', '355', '745', '665', '413', '11', '940', '829', '203', '613', '810', '365', '198']
['962', '123', '49', '535', '935', '429', '241', '967', '119', '23', '717', '911', '882', '387', '401', '820', '621', '18', '109', '298']
['606', '313', '799', '346', '580', '397', '279', '94', '320', '394', '322', '254', '359', '319', '124', '956', '639', '399', '75', '607']
['812', '270', '249', '437', '200', '516', '779', '846', '262', '88', '244', '302', '142', '148', '648', '746', '458', '352', '666', '173']
['930', '819', '468', '782', '999', '495', '653', '391', '6', '870', '647', '668', '559', '223', '451', '503', '82', '566', '215', '888']
['615', '111', '524', '532', '970', '612', '711', '689', '979', '166', '920', '597', '966', '757', '788', '282', '180', '898', '805', '715']
['699', '159', '838', '496', '74', '777', '389', '265', '99', '93', '698', '874', '813', '343', '381', '953', '744', '881', '184', '675']
['904', '594', '872', '14', '815', '404', '276', '964', '245', '131', '216', '985', '301', '202', '406', '637', '139', '582', '836', '509']
['571', '252', '147', '128', '431', '266', '856', '916', '825', '309', '526', '951', '371', '663', '250', '393', '465', '52', '162', '232']
['858', '747', '631', '112', '67', '649', '98', '70', '894', '591', '175', '523', '969', '170', '115', '428', '945', '501', '696', '822']
['268', '440', '853', '938', '939', '37', '963', '709', '476', '965', '669', '382', '884', '880', '208', '674', '733', '931', '692', '576']
['690', '194', '976', '127', '168', '218', '373', '547', '643', '280', '732', '574', '310', '868', '635', '539', '457', '17', '390', '398']
['976', '690', '574', '194', '643', '218', '17', '168', '635', '457', '539', '390', '868', '127', '547', '398', '280', '732', '373', '310']
['466', '589', '521', '883', '422', '548', '679', '66', '219', '402', '602', '342', '801', '259', '34', '217', '378', '645', '901', '348']
['89', '30', '121', '778', '912', '480', '285', '28', '240', '80', '997', '634', '579', '386', '549', '848', '903', '809', '761', '174']
['982', '875', '851', '370', '453', '595', '325', '42', '95', '944', '379', '237', '375', '736', '759', '46', '225', '570', '71', '3']
['83', '892', '640', '376', '735', '118', '470', '272', '781', '730', '780', '998', '372', '928', '889', '426', '290', '718', '367', '893']
['799', '75', '359', '124', '399', '279', '639', '322', '313', '319', '320', '346', '254', '580', '394', '606', '94', '397', '956', '607']
['787', '253', '954', '269', '664', '214', '659', '473', '592', '141', '165', '924', '693', '644', '511', '866', '79', '490', '234', '620']
['780', '781', '735', '892', '893', '998', '376', '718', '272', '83', '426', '889', '372', '730', '118', '640', '470', '290', '928', '367']
['361', '357', '754', '565', '855', '989', '743', '650', '906', '601', '886', '291', '877', '412', '808', '187', '360', '199', '987', '633']
['319', '313', '279', '359', '606', '397', '956', '607', '799', '320', '580', '322', '75', '399', '254', '124', '346', '639', '394', '94']
['266', '526', '128', '250', '825', '252', '309', '916', '371', '147', '162', '856', '951', '52', '465', '232', '393', '571', '663', '431']
['656', '377', '106', '929', '925', '274', '705', '800', '772', '153', '160', '100', '190', '536', '185', '596', '452', '636', '804', '179']
['841', '488', '41', '658', '85', '681', '349', '826', '312', '499', '469', '323', '151', '794', '734', '8', '622', '628', '430', '672']
['777', '699', '343', '99', '93', '265', '389', '874', '381', '159', '496', '698', '74', '813', '744', '953', '881', '675', '838', '184']
['67', '894', '501', '591', '428', '631', '115', '170', '945', '112', '747', '969', '98', '70', '523', '175', '649', '858', '696', '822']
['929', '536', '656', '185', '772', '106', '452', '705', '596', '377', '100', '274', '800', '160', '153', '636', '179', '804', '190', '925']
['899', '865', '263', '354', '339', '993', '611', '684', '995', '758', '554', '926', '719', '235', '277', '545', '958', '827', '57', '317']
['0', '968', '627', '163', '226', '110', '315', '786', '623', '544', '932', '722', '489', '700', '519', '540', '294', '857', '753', '455']
['169', '178', '138', '981', '293', '145', '283', '114', '186', '766', '952', '44', '295', '737', '512', '328', '587', '409', '251', '113']
['472', '517', '599', '350', '336', '752', '56', '242', '50', '460', '392', '300', '248', '385', '29', '776', '48', '701', '13', '817']
['881', '159', '813', '74', '777', '953', '93', '675', '744', '343', '838', '698', '389', '381', '265', '184', '699', '496', '99', '874']
['770', '745', '198', '910', '502', '11', '413', '810', '940', '203', '691', '555', '316', '355', '829', '613', '365', '665', '461', '4']
['252', '571', '52', '825', '128', '250', '856', '309', '393', '431', '465', '916', '371', '232', '951', '266', '162', '147', '526', '663']
['983', '84', '420', '303', '220', '902', '425', '796', '158', '707', '454', '885', '670', '755', '299', '19', '530', '984', '608', '228']
['548', '217', '602', '521', '883', '259', '422', '402', '34', '219', '66', '348', '679', '645', '801', '342', '589', '466', '378', '901']
['987', '199', '187', '565', '633', '291', '989', '855', '361', '412', '877', '754', '357', '808', '886', '601', '743', '360', '650', '906']
['327', '152', '196', '210', '673', '581', '660', '10', '835', '986', '308', '760', '797', '946', '793', '445', '447', '710', '304', '657']
['838', '265', '93', '698', '699', '881', '343', '675', '74', '496', '159', '874', '184', '777', '389', '953', '381', '813', '99', '744']
['286', '927', '91', '791', '703', '289', '416', '676', '834', '721', '24', '537', '869', '913', '831', '785', '58', '598', '879', '471']
['805', '524', '711', '966', '597', '615', '689', '166', '979', '970', '111', '612', '898', '757', '788', '532', '715', '282', '180', '920']
['772', '536', '106', '190', '100', '179', '705', '377', '804', '656', '596', '800', '153', '452', '929', '636', '160', '274', '185', '925']
['915', '687', '994', '233', '55', '908', '949', '464', '314', '955', '852', '278', '478', '407', '837', '77', '887', '222', '12', '577']
['634', '80', '30', '386', '285', '848', '761', '28', '778', '997', '240', '903', '579', '174', '809', '549', '121', '480', '912', '89']
['728', '417', '603', '362', '105', '239', '438', '149', '103', '229', '116', '936', '593', '102', '917', '614', '652', '818', '181', '427']
['67', '170', '523', '649', '945', '822', '428', '112', '858', '747', '70', '894', '631', '501', '591', '98', '696', '175', '115', '969']
['805', '532', '898', '711', '920', '689', '180', '970', '524', '111', '282', '788', '757', '979', '612', '166', '966', '715', '615', '597']
['387', '49', '962', '241', '23', '18', '911', '967', '535', '298', '717', '621', '429', '119', '820', '109', '123', '401', '882', '935']
['143', '481', '189', '948', '176', '414', '462', '156', '584', '311', '63', '739', '748', '802', '136', '957', '741', '850', '326', '527']
['352', '812', '846', '262', '142', '779', '173', '88', '746', '516', '648', '244', '200', '270', '249', '437', '148', '666', '302', '458']
['973', '122', '15', '557', '61', '895', '784', '861', '792', '626', '769', '878', '860', '661', '506', '363', '515', '479', '493', '463']
['262', '516', '846', '200', '249', '352', '173', '302', '270', '148', '812', '88', '746', '244', '142', '458', '648', '666', '437', '779']
['27', '625', '204', '578', '783', '255', '556', '205', '90', '811', '561', '863', '568', '505', '405', '534', '832', '211', '76', '677']
['685', '133', '22', '803', '833', '306', '729', '396', '756', '740', '38', '107', '605', '642', '646', '975', '921', '525', '69', '62']
['963', '268', '931', '884', '709', '669', '576', '880', '939', '382', '692', '37', '674', '440', '208', '938', '965', '476', '853', '733']
['967', '962', '429', '882', '18', '241', '23', '109', '535', '935', '621', '401', '49', '820', '387', '119', '717', '911', '123', '298']
['376', '893', '290', '892', '730', '889', '272', '718', '781', '426', '372', '928', '470', '998', '780', '367', '640', '118', '735', '83']
['133', '921', '306', '642', '756', '69', '525', '803', '685', '62', '605', '38', '396', '22', '729', '107', '646', '833', '740', '975']
['216', '404', '872', '637', '406', '964', '139', '594', '202', '301', '509', '245', '815', '582', '836', '276', '904', '131', '14', '985']
['561', '578', '505', '205', '677', '556', '863', '534', '27', '204', '783', '90', '568', '255', '625', '811', '405', '211', '832', '76']
['991', '980', '905', '65', '273', '448', '305', '655', '288', '418', '330', '697', '491', '329', '344', '996', '816', '531', '335', '31']
['802', '739', '948', '850', '143', '481', '156', '748', '189', '957', '462', '311', '584', '527', '414', '326', '136', '63', '741', '176']
['514', '992', '632', '408', '161', '706', '172', '243', '585', '624', '961', '725', '126', '713', '230', '157', '47', '73', '446', '195']
['920', '111', '966', '532', '788', '715', '180', '597', '898', '615', '757', '524', '166', '970', '612', '979', '711', '282', '805', '689']
['378', '883', '466', '679', '602', '342', '219', '217', '259', '422', '66', '548', '521', '645', '901', '402', '801', '34', '348', '589']
['35', '551', '192', '474', '421', '498', '950', '246', '146', '424', '764', '130', '97', '32', '212', '654', '366', '662', '433', '704']
['675', '699', '744', '343', '874', '881', '159', '813', '99', '496', '389', '74', '265', '381', '838', '93', '184', '777', '953', '698']
['931', '476', '938', '382', '208', '733', '853', '674', '709', '963', '37', '939', '884', '576', '692', '268', '669', '440', '880', '965']
['362', '103', '818', '652', '105', '149', '239', '181', '116', '614', '229', '593', '728', '417', '438', '427', '102', '917', '936', '603']
['842', '36', '368', '347', '492', '828', '486', '876', '918', '617', '971', '723', '682', '271', '694', '167', '909', '260', '487', '714']
['539', '643', '168', '310', '390', '732', '457', '574', '17', '868', '690', '194', '635', '547', '373', '976', '127', '280', '398', '218']
['631', '67', '98', '70', '696', '175', '112', '523', '894', '591', '945', '428', '969', '822', '747', '858', '170', '501', '649', '115']
['196', '308', '447', '797', '657', '835', '210', '793', '327', '710', '986', '10', '946', '304', '445', '673', '152', '660', '581', '760']
['623', '519', '0', '857', '455', '968', '226', '489', '163', '700', '753', '110', '932', '540', '786', '294', '315', '544', '627', '722']
['528', '60', '821', '456', '209', '275', '318', '933', '340', '518', '751', '922', '439', '616', '843', '108', '482', '974', '144', '400']
['273', '330', '980', '816', '344', '905', '31', '305', '335', '491', '697', '329', '448', '288', '531', '996', '418', '991', '655', '65']
['604', '849', '630', '264', '830', '702', '129', '520', '542', '847', '101', '583', '356', '522', '560', '120', '807', '206', '332', '806']
['57', '899', '235', '719', '758', '993', '958', '554', '277', '611', '339', '317', '545', '684', '263', '926', '354', '995', '827', '865']
['780', '730', '892', '735', '718', '640', '893', '781', '367', '372', '272', '376', '426', '83', '998', '889', '118', '470', '290', '928']
['852', '233', '478', '55', '887', '464', '955', '278', '915', '314', '222', '577', '949', '12', '994', '407', '908', '77', '837', '687']
['450', '775', '410', '21', '937', '977', '890', '321', '774', '86', '688', '383', '942', '667', '541', '795', '641', '444', '790', '459']
['648', '200', '244', '666', '262', '88', '458', '352', '142', '812', '148', '846', '779', '746', '437', '516', '302', '173', '270', '249']
['822', '501', '747', '945', '649', '631', '428', '969', '894', '523', '70', '67', '591', '98', '175', '115', '858', '170', '112', '696']
['209', '439', '144', '922', '275', '751', '60', '400', '482', '518', '933', '318', '974', '843', '821', '616', '108', '528', '456', '340']
['971', '694', '714', '909', '368', '918', '492', '723', '36', '487', '617', '271', '842', '828', '486', '876', '260', '347', '682', '167']
['903', '549', '240', '579', '121', '997', '809', '778', '912', '30', '80', '174', '386', '28', '848', '761', '480', '89', '285', '634']
['220', '420', '425', '454', '885', '530', '755', '670', '19', '983', '902', '228', '608', '303', '84', '158', '707', '299', '984', '796']
['462', '189', '143', '176', '802', '948', '527', '741', '957', '156', '850', '414', '311', '584', '63', '739', '748', '481', '136', '326']
['878', '506', '895', '122', '661', '557', '463', '626', '861', '61', '769', '15', '363', '784', '860', '515', '973', '493', '792', '479']
['579', '778', '761', '30', '912', '386', '285', '240', '480', '848', '903', '89', '28', '121', '997', '809', '634', '80', '174', '549']
['318', '400', '340', '60', '439', '482', '275', '974', '922', '108', '751', '933', '843', '821', '144', '616', '209', '518', '456', '528']
['126', '195', '161', '47', '725', '713', '624', '172', '706', '632', '992', '446', '230', '514', '585', '73', '157', '408', '243', '961']
['185', '190', '636', '656', '772', '452', '804', '377', '596', '925', '536', '100', '274', '705', '106', '929', '179', '160', '153', '800']
['501', '894', '696', '70', '428', '822', '649', '175', '112', '969', '591', '945', '523', '631', '115', '67', '858', '98', '170', '747']
['151', '469', '85', '323', '658', '41', '622', '794', '488', '312', '826', '841', '628', '8', '430', '734', '499', '681', '349', '672']
['823', '959', '20', '500', '297', '900', '78', '68', '369', '164', '423', '507', '358', '331', '750', '686', '64', '1', '504', '771']
['992', '725', '126', '632', '514', '408', '195', '585', '961', '161', '243', '713', '230', '624', '73', '706', '47', '172', '157', '446']
['942', '795', '790', '541', '459', '641', '86', '774', '21', '383', '937', '450', '444', '775', '977', '321', '688', '890', '410', '667']
['322', '639', '397', '580', '279', '607', '313', '394', '320', '359', '94', '319', '606', '799', '399', '124', '956', '75', '346', '254']
['779', '666', '249', '648', '142', '846', '200', '270', '148', '458', '437', '262', '173', '516', '352', '88', '302', '244', '812', '746']
['796', '299', '84', '19', '425', '707', '530', '755', '303', '228', '670', '885', '902', '220', '158', '420', '983', '984', '608', '454']
['928', '118', '640', '780', '376', '735', '290', '83', '272', '426', '892', '718', '893', '781', '367', '372', '998', '730', '889', '470']
['653', '999', '559', '819', '82', '215', '647', '495', '888', '930', '6', '451', '870', '566', '391', '223', '468', '668', '782', '503']
['32', '421', '146', '474', '35', '498', '764', '662', '192', '246', '654', '433', '424', '212', '704', '97', '551', '130', '366', '950']
['134', '81', '562', '33', '188', '449', '716', '221', '475', '564', '907', '150', '256', '960', '374', '224', '553', '45', '26', '609']
['621', '23', '820', '717', '401', '119', '935', '109', '882', '429', '911', '49', '298', '387', '535', '962', '18', '241', '123', '967']
['712', '324', '749', '287', '919', '384', '197', '610', '9', '155', '988', '16', '334', '923', '839', '680', '990', '497', '494', '351']
['786', '163', '226', '0', '722', '623', '519', '544', '932', '968', '753', '627', '294', '857', '315', '700', '540', '489', '110', '455']
['148', '779', '262', '352', '666', '249', '88', '846', '458', '142', '244', '200', '648', '746', '812', '437', '516', '270', '173', '302']
['122', '878', '626', '479', '661', '973', '792', '463', '895', '860', '61', '363', '506', '784', '493', '769', '557', '861', '15', '515']
['837', '908', '407', '852', '887', '577', '915', '314', '77', '994', '478', '233', '464', '12', '949', '222', '55', '955', '687', '278']
['962', '49', '123', '241', '935', '535', '967', '429', '387', '119', '820', '109', '18', '401', '882', '621', '298', '911', '717', '23']
['951', '371', '250', '52', '252', '465', '128', '147', '571', '916', '526', '825', '431', '856', '266', '663', '393', '309', '232', '162']
['240', '80', '480', '634', '761', '848', '809', '579', '386', '285', '997', '89', '549', '121', '28', '912', '903', '30', '778', '174']
['39', '618', '281', '419', '207', '345', '824', '483', '563', '897', '947', '403', '651', '140', '201', '193', '87', '550', '227', '695']
['402', '259', '901', '883', '589', '348', '548', '645', '217', '521', '219', '34', '378', '342', '602', '422', '679', '466', '801', '66']
['924', '866', '664', '253', '644', '165', '954', '693', '141', '490', '269', '79', '659', '511', '620', '473', '214', '234', '787', '592']
['88', '270', '142', '262', '200', '846', '173', '249', '437', '352', '148', '812', '779', '648', '244', '746', '516', '666', '302', '458']
['235', '57', '339', '758', '263', '545', '719', '926', '354', '827', '899', '277', '317', '865', '958', '554', '993', '611', '684', '995']
['778', '579', '285', '761', '121', '634', '903', '997', '174', '848', '240', '480', '80', '809', '30', '549', '89', '912', '28', '386']
['427', '818', '438', '116', '103', '593', '652', '614', '239', '917', '417', '105', '936', '102', '362', '229', '181', '603', '728', '149']
['790', '667', '86', '977', '890', '321', '795', '641', '459', '774', '21', '688', '942', '410', '450', '383', '444', '775', '937', '541']
['362', '102', '936', '614', '603', '593', '105', '181', '427', '818', '239', '728', '149', '103', '652', '438', '417', '116', '229', '917']
['983', '84', '608', '755', '303', '670', '796', '707', '902', '158', '984', '425', '220', '885', '454', '420', '19', '299', '228', '530']
['554', '995', '354', '235', '277', '865', '958', '611', '926', '545', '684', '57', '719', '827', '263', '317', '758', '339', '993', '899']
['65', '288', '344', '418', '980', '531', '491', '335', '31', '991', '448', '697', '816', '305', '655', '273', '996', '330', '329', '905']
['396', '69', '803', '642', '646', '756', '975', '833', '740', '22', '107', '306', '921', '62', '38', '133', '685', '729', '525', '605']
['526', '252', '232', '128', '52', '162', '309', '916', '571', '856', '465', '250', '147', '825', '951', '266', '663', '371', '393', '431']
['289', '703', '831', '913', '791', '879', '721', '416', '785', '537', '927', '24', '471', '834', '286', '869', '91', '598', '58', '676']
['402', '217', '602', '378', '801', '883', '66', '589', '521', '466', '548', '901', '342', '34', '422', '645', '219', '679', '348', '259']
['881', '381', '699', '159', '93', '265', '389', '343', '74', '953', '698', '675', '99', '813', '744', '874', '184', '496', '777', '838']
['403', '193', '651', '563', '87', '140', '695', '947', '550', '419', '281', '39', '824', '897', '483', '227', '201', '345', '618', '207']
['977', '667', '641', '86', '890', '688', '410', '383', '459', '21', '774', '321', '790', '444', '775', '937', '541', '450', '942', '795']
['42', '736', '95', '982', '944', '759', '3', '225', '375', '46', '379', '851', '325', '595', '453', '71', '237', '570', '370', '875']
['909', '694', '828', '682', '842', '167', '487', '876', '617', '918', '971', '347', '492', '36', '723', '368', '714', '271', '486', '260']
['378', '66', '422', '342', '801', '883', '589', '679', '901', '521', '217', '34', '466', '548', '259', '602', '645', '219', '402', '348']
['804', '179', '160', '185', '106', '925', '153', '656', '100', '772', '929', '536', '377', '705', '596', '636', '274', '452', '800', '190']
['112', '70', '523', '170', '428', '894', '98', '649', '501', '115', '175', '696', '945', '747', '67', '858', '591', '822', '631', '969']
['115', '170', '428', '175', '523', '858', '696', '501', '112', '945', '67', '747', '822', '591', '631', '969', '894', '649', '70', '98']
['718', '376', '272', '998', '118', '893', '781', '735', '730', '892', '367', '83', '928', '426', '889', '780', '290', '640', '372', '470']
['730', '470', '640', '372', '928', '780', '781', '426', '376', '892', '83', '118', '998', '272', '735', '718', '889', '290', '893', '367']
['778', '848', '121', '549', '28', '997', '174', '285', '903', '579', '30', '761', '80', '634', '480', '912', '809', '89', '386', '240']
['599', '242', '752', '701', '517', '817', '472', '56', '336', '350', '248', '13', '50', '29', '300', '460', '776', '48', '392', '385']
['422', '645', '548', '602', '589', '219', '217', '883', '466', '348', '66', '521', '679', '259', '901', '801', '342', '378', '402', '34']
['846', '352', '437', '779', '516', '249', '142', '148', '746', '812', '262', '302', '200', '666', '648', '88', '173', '458', '270', '244']
['987', '754', '357', '361', '855', '633', '743', '360', '877', '412', '187', '199', '565', '906', '291', '989', '650', '886', '601', '808']
['374', '188', '224', '134', '150', '553', '562', '33', '716', '81', '907', '960', '45', '221', '564', '609', '256', '26', '449', '475']
['280', '643', '17', '690', '457', '398', '310', '976', '127', '574', '218', '373', '390', '168', '635', '868', '539', '732', '194', '547']
['622', '430', '499', '151', '826', '323', '841', '41', '349', '469', '8', '628', '681', '794', '672', '488', '312', '734', '85', '658']
['659', '924', '253', '165', '644', '79', '664', '234', '141', '490', '866', '954', '620', '473', '511', '269', '787', '214', '592', '693']
['876', '487', '909', '167', '918', '260', '723', '828', '492', '486', '694', '617', '271', '36', '971', '368', '842', '347', '714', '682']
['774', '977', '321', '21', '942', '790', '641', '667', '795', '459', '890', '775', '444', '450', '410', '688', '541', '86', '383', '937']
['801', '217', '34', '378', '548', '901', '348', '679', '219', '259', '602', '589', '466', '342', '66', '883', '402', '422', '645', '521']
['854', '914', '2', '307', '569', '529', '590', '436', '844', '104', '558', '485', '943', '575', '443', '896', '231', '510', '891', '683']
['33', '45', '960', '716', '221', '150', '26', '224', '553', '609', '907', '134', '374', '81', '475', '449', '564', '188', '256', '562']
['334', '990', '494', '712', '919', '923', '610', '287', '155', '197', '351', '9', '384', '680', '988', '497', '839', '749', '16', '324']
['557', '661', '792', '973', '61', '15', '861', '493', '626', '463', '769', '860', '515', '506', '479', '895', '878', '363', '122', '784']
['212', '764', '146', '662', '433', '366', '192', '130', '421', '704', '474', '424', '950', '654', '551', '498', '246', '35', '97', '32']
['178', '138', '766', '512', '114', '981', '737', '328', '113', '283', '293', '952', '295', '44', '186', '145', '169', '409', '587', '251']
['659', '490', '165', '79', '214', '592', '234', '954', '693', '269', '924', '141', '866', '620', '253', '664', '473', '644', '511', '787']
['649', '501', '822', '170', '428', '945', '969', '115', '98', '591', '175', '858', '894', '523', '70', '67', '747', '631', '696', '112']
['476', '853', '37', '440', '884', '692', '939', '931', '674', '576', '733', '669', '963', '268', '382', '709', '965', '208', '880', '938']
['913', '289', '471', '785', '598', '286', '703', '869', '416', '831', '927', '791', '24', '537', '91', '879', '58', '834', '676', '721']
['641', '688', '450', '795', '667', '890', '459', '383', '410', '321', '86', '775', '790', '21', '541', '444', '774', '937', '977', '942']
['670', '303', '299', '796', '530', '19', '707', '228', '84', '608', '755', '158', '902', '983', '454', '984', '425', '420', '220', '885']
['576', '963', '674', '733', '208', '931', '37', '268', '669', '440', '880', '884', '853', '692', '709', '965', '939', '938', '382', '476']
['628', '323', '622', '794', '841', '312', '349', '85', '658', '8', '41', '672', '734', '488', '430', '499', '826', '681', '151', '469']
['157', '47', '446', '514', '624', '243', '992', '585', '725', '161', '230', '172', '408', '73', '126', '195', '961', '632', '713', '706']
['388', '538', '258', '671', '789', '508', '871', '862', '814', '7', '137', '53', '720', '859', '552', '477', '567', '572', '380', '941']
['83', '290', '998', '372', '367', '730', '780', '781', '889', '426', '376', '892', '928', '893', '118', '470', '735', '640', '718', '272']
['356', '101', '206', '830', '129', '630', '806', '520', '542', '702', '849', '522', '807', '583', '332', '560', '264', '604', '120', '847']
['200', '779', '249', '437', '458', '88', '148', '516', '262', '302', '812', '352', '746', '648', '846', '142', '244', '173', '270', '666']
['121', '28', '386', '778', '912', '579', '848', '89', '80', '549', '761', '903', '30', '285', '480', '809', '174', '240', '997', '634']
['827', '865', '235', '899', '758', '263', '277', '554', '57', '354', '993', '926', '317', '545', '339', '684', '611', '995', '958', '719']
['891', '529', '485', '104', '569', '307', '844', '896', '436', '943', '683', '590', '914', '231', '2', '510', '443', '854', '558', '575']
['523', '822', '175', '115', '747', '945', '649', '696', '591', '112', '501', '428', '631', '894', '969', '98', '70', '67', '858', '170']
