20
25
['18', '44', '74', '99', '102', '135', '171', '193', '219', '230', '268', '281', '315', '348', '352', '392', '401', '425', '467', '490']
['6', '39', '60', '98', '109', '133', '166', '185', '216', '248', '254', '293', '323', '344', '361', '379', '419', '426', '455', '495']
['24', '46', '72', '89', '108', '132', '157', '192', '220', '235', '261', '278', '312', '343', '365', '391', '410', '442', '473', '489']
['23', '28', '50', '84', '105', '125', '154', '193', '217', '248', '264', '293', '320', '336', '371', '387', '412', '441', '468', '498']
['12', '48', '62', '79', '119', '143', '154', '177', '205', '243', '252', '297', '308', '330', '370', '381', '419', '435', '469', '477']
['12', '32', '68', '79', '107', '130', '171', '177', '205', '230', '258', '285', '308', '345', '350', '379', '414', '437', '450', '490']
['24', '33', '51', '92', '117', '141', '156', '188', '200', '240', '261', '283', '303', '326', '360', '397', '410', '447', '459', '482']
['11', '44', '61', '82', '119', '141', '163', '179', '212', '242', '254', '275', '302', '331', '355', '390', '411', '435', '462', '494']
['8', '30', '59', '82', '115', '145', '167', '188', '219', '246', '271', '299', '302', '346', '359', '380', '404', '433', '462', '489']
['7', '25', '64', '87', '120', '126', '158', '193', '218', '242', '273', '299', '315', '333', '364', '380', '418', '449', '473', '497']
['16', '40', '57', '93', '119', '145', '155', '182', '224', '244', '260', '291', '324', '338', '362', '386', '423', '447', '457', '497']
['15', '39', '69', '99', '121', '132', '157', '181', '223', '245', '271', '288', '303', '334', '370', '386', '405', '431', '472', '496']
['6', '36', '56', '87', '111', '149', '155', '177', '203', '249', '274', '293', '310', '325', '374', '395', '401', '449', '474', '482']
['10', '38', '53', '78', '101', '132', '173', '175', '211', '231', '274', '283', '324', '330', '365', '391', '419', '425', '456', '491']
['9', '29', '54', '97', '118', '142', '165', '178', '221', '239', '268', '291', '323', '346', '357', '375', '406', '440', '452', '476']
['4', '46', '63', '76', '124', '127', '155', '178', '223', '245', '257', '298', '321', '329', '357', '385', '411', '441', '474', '487']
['24', '27', '71', '94', '119', '133', '170', '179', '203', '248', '251', '286', '322', '346', '372', '382', '407', '445', '459', '496']
['8', '44', '53', '82', '117', '144', '159', '177', '205', '245', '268', '286', '323', '344', '352', '379', '417', '445', '451', '493']
['9', '47', '57', '90', '115', '126', '150', '177', '207', '225', '258', '296', '304', '339', '361', '394', '412', '449', '454', '498']
['18', '35', '60', '80', '115', '137', '169', '186', '202', '231', '254', '277', '304', '328', '371', '386', '417', '427', '455', '483']
['10', '44', '69', '78', '106', '139', '160', '184', '205', '226', '272', '288', '317', '330', '360', '385', '403', '439', '456', '497']
['22', '26', '66', '78', '110', '140', '172', '191', '216', '227', '271', '277', '324', '330', '371', '390', '408', '427', '452', '478']
['9', '46', '51', '86', '124', '149', '151', '183', '220', '237', '271', '287', '320', '341', '354', '392', '404', '436', '451', '477']
['19', '37', '66', '80', '106', '140', '174', '179', '216', '236', '255', '282', '324', '328', '370', '380', '424', '427', '472', '481']
['22', '27', '50', '80', '117', '137', '152', '184', '204', '237', '253', '295', '306', '328', '363', '393', '418', '426', '455', '484']
['12', '27', '71', '93', '118', '126', '151', '188', '210', '237', '268', '291', '307', '343', '361', '379', '412', '441', '454', '492']
['16', '42', '66', '78', '100', '128', '168', '195', '211', '230', '268', '298', '317', '333', '367', '378', '406', '430', '456', '487']
['10', '25', '54', '91', '124', '146', '156', '189', '203', '232', '257', '294', '314', '331', '367', '395', '418', '434', '454', '489']
['19', '34', '52', '77', '102', '136', '165', '197', '213', '244', '272', '295', '323', '335', '366', '399', '403', '448', '467', '476']
['24', '40', '65', '89', '122', '127', '161', '184', '210', '232', '251', '291', '315', '327', '355', '377', '411', '427', '458', '476']
['1', '31', '71', '94', '114', '128', '152', '184', '214', '244', '263', '286', '320', '333', '370', '376', '422', '439', '469', '483']
['10', '29', '52', '99', '110', '126', '160', '189', '205', '246', '262', '296', '300', '342', '353', '384', '404', '429', '468', '489']
['1', '29', '68', '97', '110', '139', '171', '193', '213', '225', '272', '294', '311', '339', '367', '389', '406', '437', '470', '483']
['13', '41', '70', '96', '102', '127', '153', '180', '208', '237', '259', '289', '324', '336', '363', '386', '415', '435', '461', '493']
['13', '40', '51', '87', '117', '132', '156', '194', '222', '227', '260', '286', '309', '347', '369', '389', '408', '434', '454', '478']
['2', '45', '62', '90', '104', '145', '161', '180', '223', '233', '261', '287', '314', '336', '357', '375', '409', '446', '462', '489']
['0', '47', '60', '75', '107', '138', '162', '192', '223', '228', '258', '282', '323', '326', '358', '381', '412', '447', '473', '483']
['11', '37', '74', '88', '122', '141', '155', '183', '210', '237', '262', '278', '307', '334', '364', '396', '416', '428', '451', '478']
['2', '41', '59', '99', '101', '143', '150', '194', '219', '231', '261', '275', '309', '334', '363', '387', '407', '442', '465', '497']
['2', '27', '59', '85', '124', '128', '170', '195', '219', '229', '255', '293', '321', '326', '365', '394', '404', '442', '467', '481']
['12', '27', '57', '91', '116', '146', '161', '178', '212', '241', '251', '287', '309', '336', '364', '375', '400', '447', '456', '490']
['13', '39', '52', '78', '124', '142', '172', '182', '212', '240', '264', '291', '311', '337', '370', '377', '405', '428', '459', '482']
['20', '28', '62', '89', '104', '125', '173', '184', '215', '249', '256', '287', '302', '328', '360', '380', '407', '437', '469', '496']
['16', '41', '65', '81', '102', '125', '160', '177', '202', '245', '257', '293', '319', '328', '365', '381', '423', '440', '453', '496']
['12', '28', '73', '98', '121', '127', '165', '199', '202', '228', '267', '294', '301', '341', '368', '395', '413', '426', '470', '489']
['4', '43', '65', '92', '104', '139', '153', '178', '213', '231', '274', '278', '305', '336', '370', '391', '417', '436', '460', '483']
['16', '27', '73', '95', '102', '129', '169', '194', '205', '245', '268', '294', '305', '330', '355', '383', '412', '437', '469', '490']
['13', '48', '66', '95', '104', '130', '168', '187', '214', '239', '263', '293', '313', '335', '366', '376', '410', '439', '474', '481']
['9', '35', '73', '80', '104', '142', '155', '195', '224', '245', '268', '284', '300', '339', '352', '390', '407', '447', '452', '488']
['17', '41', '68', '79', '105', '149', '169', '199', '207', '225', '262', '282', '315', '332', '355', '387', '405', '447', '455', '489']
['11', '41', '58', '91', '112', '135', '169', '194', '207', '233', '268', '281', '310', '346', '350', '390', '412', '428', '451', '487']
['0', '41', '68', '95', '101', '132', '162', '178', '213', '226', '266', '286', '321', '342', '367', '399', '401', '432', '471', '493']
['2', '39', '53', '93', '109', '138', '167', '182', '215', '241', '263', '285', '303', '341', '369', '380', '417', '433', '455', '484']
['23', '30', '50', '84', '104', '132', '168', '190', '222', '230', '258', '294', '318', '325', '355', '381', '410', '427', '460', '482']
['2', '33', '60', '80', '104', '144', '153', '182', '200', '242', '251', '297', '317', '342', '351', '384', '424', '429', '456', '480']
['3', '36', '72', '95', '105', '136', '164', '181', '208', '243', '258', '289', '324', '340', '359', '381', '416', '446', '459', '492']
['15', '38', '62', '89', '108', '149', '160', '183', '210', '237', '269', '282', '301', '341', '352', '377', '402', '448', '454', '480']
['14', '25', '50', '79', '106', '143', '155', '196', '211', '240', '271', '288', '317', '348', '373', '382', '411', '430', '459', '497']
['10', '48', '50', '90', '101', '129', '169', '185', '222', '235', '271', '286', '312', '328', '362', '377', '419', '443', '454', '478']
['0', '37', '63', '78', '117', '148', '169', '185', '213', '237', '254', '291', '321', '336', '352', '387', '418', '444', '464', '479']
['16', '43', '66', '87', '100', '142', '161', '178', '224', '228', '256', '292', '301', '328', '357', '390', '400', '432', '463', '493']
['6', '32', '59', '83', '105', '132', '172', '183', '204', '236', '255', '298', '316', '332', '357', '387', '400', '441', '466', '487']
['12', '26', '65', '96', '113', '134', '169', '199', '215', '243', '265', '297', '312', '347', '357', '377', '404', '441', '473', '490']
['8', '32', '67', '84', '112', '133', '166', '199', '212', '231', '267', '282', '305', '334', '353', '390', '408', '436', '467', '476']
['7', '26', '57', '87', '108', '141', '161', '187', '224', '241', '262', '293', '322', '346', '356', '376', '403', '426', '462', '493']
['13', '32', '55', '89', '111', '145', '164', '197', '210', '245', '257', '282', '303', '342', '371', '381', '420', '442', '461', '484']
['9', '30', '68', '94', '101', '147', '164', '198', '203', '239', '263', '285', '308', '349', '351', '377', '415', '435', '473', '486']
['12', '42', '69', '91', '107', '134', '161', '192', '217', '229', '262', '292', '323', '338', '355', '397', '400', '432', '465', '484']
['1', '45', '51', '83', '121', '139', '152', '187', '216', '247', '257', '297', '318', '333', '360', '376', '403', '447', '460', '475']
['0', '41', '64', '99', '102', '144', '166', '194', '217', '236', '266', '296', '310', '333', '353', '393', '410', '434', '471', '476']
['7', '28', '70', '99', '104', '142', '161', '192', '215', '238', '263', '280', '318', '337', '361', '393', '402', '431', '455', '477']
['9', '45', '69', '89', '101', '145', '169', '187', '206', '241', '260', '295', '318', '340', '371', '384', '419', '446', '473', '479']
['8', '30', '71', '77', '117', '143', '173', '195', '204', '238', '264', '288', '315', '339', '365', '388', '416', '446', '470', '488']
['10', '31', '54', '96', '105', '149', '163', '186', '208', '239', '263', '292', '316', '346', '350', '383', '407', '432', '465', '492']
['21', '44', '73', '96', '105', '146', '152', '182', '220', '240', '272', '286', '317', '340', '359', '389', '419', '439', '465', '481']
['22', '43', '50', '97', '105', '129', '157', '177', '209', '229', '264', '295', '311', '348', '360', '379', '405', '439', '459', '490']
['8', '48', '69', '87', '114', '136', '171', '187', '224', '231', '271', '294', '305', '342', '359', '379', '402', '426', '459', '499']
['15', '47', '74', '82', '115', '131', '162', '197', '200', '246', '264', '299', '318', '345', '371', '383', '423', '434', '467', '475']
['16', '33', '60', '92', '105', '131', '153', '181', '222', '229', '268', '296', '312', '345', '365', '386', '413', '440', '465', '483']
['10', '40', '53', '76', '121', '139', '167', '182', '223', '248', '263', '276', '309', '346', '360', '387', '408', '449', '462', '488']
['8', '25', '55', '86', '120', '139', '169', '191', '204', '234', '255', '295', '303', '330', '350', '389', '413', '427', '466', '489']
['14', '41', '61', '77', '119', '136', '167', '194', '211', '248', '264', '277', '309', '341', '369', '382', '423', '429', '472', '495']
['10', '31', '53', '78', '113', '132', '167', '196', '219', '227', '255', '284', '303', '340', '350', '380', '414', '447', '474', '497']
['1', '28', '50', '95', '114', '148', '166', '177', '213', '239', '263', '283', '309', '336', '353', '381', '424', '428', '457', '476']
['22', '31', '69', '92', '114', '128', '157', '194', '206', '225', '262', '298', '323', '340', '353', '375', '405', '440', '471', '481']
['23', '42', '54', '94', '115', '140', '163', '191', '215', '227', '270', '276', '300', '334', '367', '398', '413', '444', '455', '489']
['23', '45', '56', '93', '120', '134', '158', '197', '215', '233', '256', '296', '314', '338', '366', '376', '411', '426', '470', '484']
['13', '27', '55', '90', '123', '125', '172', '187', '215', '234', '258', '284', '324', '348', '360', '389', '406', '445', '468', '488']
['23', '25', '61', '96', '112', '132', '150', '189', '223', '242', '259', '291', '324', '327', '369', '397', '421', '442', '456', '494']
['6', '47', '57', '82', '106', '147', '173', '189', '224', '246', '268', '279', '320', '329', '350', '394', '421', '442', '468', '483']
['4', '47', '69', '96', '122', '140', '151', '181', '224', '244', '254', '285', '307', '343', '361', '393', '413', '427', '453', '484']
['4', '29', '70', '98', '114', '147', '172', '194', '213', '245', '265', '282', '316', '331', '374', '382', '404', '447', '472', '496']
['6', '25', '67', '88', '109', '130', '155', '188', '220', '225', '273', '294', '324', '327', '368', '382', '419', '447', '470', '494']
['14', '35', '58', '88', '107', '136', '152', '178', '223', '238', '265', '276', '313', '332', '356', '378', '418', '434', '470', '490']
['0', '34', '72', '98', '115', '146', '164', '187', '224', '233', '271', '286', '317', '337', '351', '396', '421', '448', '463', '493']
['11', '41', '63', '99', '117', '134', '169', '184', '208', '242', '266', '279', '302', '328', '359', '390', '414', '433', '463', '487']
['16', '27', '71', '76', '120', '145', '173', '188', '221', '225', '269', '284', '306', '331', '374', '398', '414', '434', '469', '475']
['12', '48', '66', '84', '124', '128', '158', '180', '203', '243', '258', '281', '303', '332', '366', '383', '418', '435', '451', '492']
['4', '39', '67', '88', '120', '133', '166', '177', '200', '249', '262', '278', '317', '327', '371', '376', '405', '443', '453', '491']
['4', '35', '52', '81', '102', '145', '155', '186', '214', '239', '265', '281', '314', '336', '370', '387', '423', '427', '464', '486']
['21', '36', '59', '89', '121', '137', '162', '196', '214', '231', '250', '278', '309', '349', '360', '391', '420', '439', '455', '489']
['3', '28', '50', '81', '121', '127', '150', '178', '201', '246', '265', '291', '316', '341', '372', '375', '410', '437', '456', '491']
['12', '25', '53', '86', '103', '140', '160', '194', '219', '227', '266', '297', '321', '327', '364', '396', '402', '438', '454', '490']
['5', '44', '50', '93', '120', '132', '151', '196', '214', '241', '267', '275', '323', '347', '369', '380', '416', '428', '450', '488']
['14', '36', '55', '90', '122', '149', '154', '193', '214', '236', '273', '280', '302', '348', '370', '393', '417', '434', '463', '489']
['18', '26', '57', '90', '117', '139', '170', '183', '213', '244', '267', '295', '315', '336', '371', '378', '402', '433', '461', '477']
['11', '44', '72', '89', '109', '129', '170', '186', '221', '237', '257', '275', '313', '328', '371', '382', '400', '447', '455', '493']
['11', '36', '53', '83', '118', '127', '170', '182', '204', '241', '270', '288', '321', '331', '360', '393', '420', '441', '470', '485']
['2', '39', '60', '93', '112', '144', '161', '192', '200', '227', '266', '295', '305', '348', '368', '384', '404', '447', '471', '477']
['5', '44', '68', '98', '102', '139', '170', '183', '216', '229', '260', '276', '306', '339', '355', '389', '419', '444', '471', '479']
['13', '32', '71', '89', '119', '145', '155', '183', '205', '233', '257', '287', '311', '333', '366', '394', '413', '443', '467', '479']
['22', '46', '54', '76', '114', '148', '173', '190', '205', '249', '259', '297', '302', '338', '367', '399', '420', '448', '471', '498']
['2', '44', '69', '85', '118', '135', '161', '199', '223', '235', '274', '283', '309', '330', '367', '379', '406', '429', '474', '475']
['22', '35', '68', '89', '113', '146', '168', '187', '203', '231', '259', '294', '317', '344', '359', '386', '423', '430', '451', '498']
['20', '27', '72', '82', '116', '146', '160', '195', '216', '233', '254', '292', '314', '325', '370', '389', '401', '425', '469', '480']
['24', '43', '72', '87', '109', '135', '162', '190', '214', '233', '256', '285', '310', '329', '363', '382', '410', '425', '456', '478']
['20', '30', '54', '93', '118', '132', '174', '192', '207', '249', '273', '295', '311', '330', '363', '381', '417', '447', '455', '485']
['8', '40', '53', '86', '120', '139', '160', '196', '200', '225', '268', '293', '316', '327', '366', '388', '424', '435', '450', '490']
['1', '35', '61', '98', '110', '137', '163', '194', '217', '246', '267', '288', '318', '334', '351', '393', '416', '440', '460', '498']
['3', '40', '64', '82', '101', '132', '173', '176', '221', '232', '269', '285', '311', '331', '365', '395', '424', '449', '457', '478']
['11', '38', '63', '75', '116', '144', '164', '184', '214', '240', '261', '276', '317', '337', '366', '394', '414', '434', '473', '484']
['16', '40', '59', '87', '108', '132', '171', '180', '222', '243', '273', '291', '314', '337', '362', '398', '413', '441', '459', '485']
['17', '45', '67', '92', '104', '130', '167', '175', '202', '232', '254', '286', '320', '325', '365', '393', '408', '438', '463', '492']
['19', '36', '69', '77', '124', '127', '168', '191', '209', '249', '266', '282', '312', '344', '361', '394', '422', '433', '466', '484']
['16', '44', '53', '85', '116', '143', '158', '182', '224', '243', '262', '297', '306', '343', '370', '378', '419', '432', '454', '487']
['4', '41', '58', '92', '106', '139', '160', '182', '220', '231', '260', '280', '318', '345', '371', '392', '421', '436', '451', '476']
['21', '31', '53', '92', '117', '144', '156', '186', '200', '233', '267', '298', '318', '336', '358', '385', '404', '445', '455', '478']
['20', '42', '50', '98', '118', '131', '165', '196', '208', '232', '261', '296', '308', '339', '351', '387', '411', '443', '455', '496']
['6', '47', '69', '97', '103', '147', '163', '192', '204', '237', '259', '280', '305', '342', '371', '390', '417', '438', '452', '496']
['5', '44', '74', '93', '103', '138', '170', '195', '204', '234', '272', '298', '320', '326', '366', '397', '405', '438', '457', '497']
['5', '30', '51', '96', '112', '147', '153', '199', '209', '233', '251', '286', '322', '348', '351', '399', '420', '427', '469', '484']
['4', '38', '63', '87', '122', '141', '159', '194', '213', '246', '268', '287', '313', '334', '363', '388', '400', '449', '474', '480']
['22', '28', '69', '90', '102', '146', '160', '189', '215', '235', '270', '279', '300', '339', '350', '381', '424', '425', '461', '495']
['12', '26', '60', '85', '116', '127', '167', '188', '222', '231', '266', '290', '320', '341', '367', '386', '403', '443', '462', '485']
['24', '31', '50', '88', '102', '130', '165', '179', '210', '238', '254', '284', '322', '340', '369', '392', '404', '449', '450', '476']
['2', '39', '72', '83', '119', '134', '154', '195', '200', '230', '261', '283', '316', '325', '359', '394', '401', '434', '460', '482']
['22', '40', '74', '85', '102', '133', '150', '176', '221', '233', '254', '277', '313', '348', '361', '399', '414', '432', '474', '482']
['15', '37', '66', '87', '121', '141', '157', '196', '218', '227', '251', '298', '324', '331', '360', '385', '423', '435', '454', '494']
['7', '44', '63', '89', '109', '141', '171', '193', '201', '234', '258', '293', '312', '336', '372', '396', '424', '441', '469', '492']
['4', '47', '50', '86', '124', '143', '162', '186', '204', '244', '260', '297', '314', '348', '363', '379', '400', '434', '461', '482']
['22', '40', '58', '89', '107', '125', '166', '188', '214', '238', '269', '282', '322', '342', '367', '388', '406', '448', '466', '495']
['0', '30', '54', '99', '101', '143', '167', '180', '219', '247', '256', '286', '315', '335', '355', '394', '421', '427', '454', '487']
['0', '32', '58', '89', '123', '148', '166', '181', '222', '239', '261', '292', '311', '349', '351', '378', '418', '443', '465', '476']
['14', '36', '53', '75', '119', '138', '167', '181', '222', '236', '256', '285', '324', '333', '358', '380', '402', '442', '453', '491']
['11', '43', '52', '86', '104', '129', '160', '186', '203', '246', '255', '282', '320', '325', '360', '387', '413', '433', '473', '486']
['12', '31', '57', '94', '104', '138', '164', '180', '219', '242', '256', '283', '314', '329', '364', '382', '408', '442', '452', '498']
['15', '48', '63', '95', '106', '146', '173', '191', '224', '246', '256', '290', '308', '335', '363', '377', '409', '445', '451', '481']
['2', '25', '72', '88', '119', '135', '153', '177', '213', '247', '272', '280', '320', '341', '371', '392', '402', '446', '465', '494']
['1', '43', '67', '94', '117', '139', '170', '184', '211', '239', '254', '294', '308', '342', '362', '379', '415', '434', '474', '494']
['18', '36', '53', '91', '107', '141', '158', '199', '216', '227', '251', '287', '318', '348', '363', '396', '403', '433', '469', '488']
['21', '36', '69', '76', '112', '131', '160', '199', '221', '233', '261', '287', '318', '336', '351', '391', '415', '444', '461', '484']
['4', '29', '57', '79', '114', '146', '173', '194', '222', '235', '251', '293', '321', '346', '372', '379', '406', '449', '462', '480']
['2', '41', '50', '86', '108', '140', '160', '186', '215', '239', '266', '280', '307', '347', '365', '398', '420', '432', '463', '482']
['9', '32', '59', '92', '104', '125', '166', '191', '216', '237', '253', '279', '309', '342', '372', '395', '422', '433', '454', '491']
['24', '43', '72', '76', '114', '129', '159', '188', '219', '232', '255', '284', '323', '325', '366', '395', '412', '446', '460', '478']
['5', '26', '58', '90', '123', '147', '168', '196', '209', '246', '256', '292', '306', '326', '365', '390', '410', '425', '459', '484']
['11', '27', '67', '94', '113', '144', '156', '199', '205', '231', '259', '275', '303', '334', '362', '382', '404', '445', '458', '482']
['15', '42', '73', '80', '121', '130', '161', '194', '212', '228', '266', '286', '323', '344', '372', '388', '422', '449', '467', '486']
['0', '31', '62', '91', '120', '140', '173', '190', '204', '233', '261', '278', '306', '331', '370', '391', '400', '444', '473', '493']
['13', '34', '65', '79', '123', '135', '168', '195', '213', '226', '267', '280', '320', '342', '366', '394', '403', '439', '459', '483']
['3', '38', '55', '81', '118', '147', '173', '191', '221', '232', '255', '287', '305', '339', '363', '381', '401', '435', '457', '477']
['4', '47', '67', '91', '114', '137', '164', '195', '223', '233', '269', '289', '302', '341', '353', '399', '419', '431', '458', '491']
['20', '37', '64', '99', '113', '130', '152', '184', '208', '226', '268', '291', '320', '332', '364', '388', '420', '437', '452', '486']
['9', '30', '68', '80', '122', '127', '157', '188', '200', '246', '261', '289', '318', '346', '359', '388', '409', '444', '460', '482']
['3', '32', '57', '88', '118', '129', '160', '193', '218', '229', '256', '288', '317', '328', '362', '390', '407', '446', '456', '488']
['3', '28', '54', '83', '121', '126', '165', '179', '202', '234', '250', '281', '305', '326', '357', '390', '416', '447', '456', '481']
['10', '38', '66', '96', '113', '144', '153', '195', '213', '240', '267', '297', '310', '341', '374', '379', '404', '434', '467', '479']
['19', '44', '73', '88', '121', '144', '170', '194', '208', '248', '260', '294', '319', '341', '374', '385', '404', '449', '461', '493']
['18', '41', '67', '91', '105', '131', '152', '180', '222', '227', '250', '299', '320', '348', '351', '388', '411', '439', '473', '490']
['8', '38', '51', '95', '106', '142', '157', '188', '201', '243', '271', '291', '319', '334', '354', '386', '414', '428', '467', '475']
['12', '26', '62', '83', '124', '135', '154', '187', '204', '238', '271', '293', '318', '343', '367', '376', '414', '432', '459', '479']
['24', '25', '65', '83', '113', '137', '158', '190', '209', '246', '261', '278', '324', '348', '361', '397', '412', '427', '464', '494']
['20', '44', '52', '85', '111', '132', '155', '198', '219', '236', '264', '283', '319', '329', '358', '385', '411', '438', '468', '493']
['15', '25', '63', '95', '107', '128', '166', '183', '205', '242', '257', '279', '323', '343', '361', '380', '416', '448', '466', '495']
['2', '28', '52', '86', '109', '149', '157', '194', '209', '226', '254', '294', '308', '337', '369', '382', '421', '430', '460', '491']
['7', '29', '72', '77', '119', '135', '171', '175', '213', '234', '260', '285', '313', '333', '360', '377', '417', '442', '468', '476']
['9', '41', '56', '93', '123', '147', '153', '197', '207', '235', '254', '295', '314', '336', '365', '387', '416', '425', '462', '489']
['21', '40', '68', '96', '118', '147', '170', '182', '205', '239', '268', '287', '321', '342', '368', '399', '414', '437', '473', '483']
['17', '48', '57', '97', '104', '147', '165', '186', '210', '244', '253', '288', '324', '325', '371', '391', '410', '430', '454', '482']
['4', '31', '74', '91', '104', '149', '169', '184', '205', '242', '252', '289', '310', '326', '368', '382', '415', '447', '461', '485']
['14', '44', '69', '99', '100', '132', '166', '175', '204', '225', '253', '295', '304', '331', '370', '385', '422', '444', '462', '485']
['4', '29', '65', '78', '113', '147', '155', '183', '201', '231', '266', '286', '319', '342', '350', '392', '418', '426', '455', '498']
['16', '29', '64', '98', '108', '140', '156', '178', '224', '242', '250', '286', '314', '349', '360', '399', '420', '446', '460', '488']
['13', '48', '50', '98', '111', '135', '167', '177', '212', '235', '265', '283', '313', '348', '353', '399', '404', '431', '462', '487']
['0', '29', '61', '75', '106', '134', '173', '175', '210', '246', '272', '276', '305', '331', '369', '389', '404', '442', '474', '494']
['9', '28', '67', '91', '124', '130', '165', '184', '201', '235', '266', '276', '321', '347', '363', '380', '416', '443', '462', '476']
['16', '40', '67', '91', '100', '148', '168', '189', '208', '236', '265', '295', '313', '329', '364', '388', '419', '446', '465', '492']
['10', '44', '60', '94', '118', '139', '162', '189', '201', '239', '252', '279', '309', '336', '352', '395', '403', '447', '463', '496']
['17', '33', '61', '84', '113', '125', '158', '177', '204', '238', '265', '290', '323', '344', '373', '387', '401', '448', '463', '490']
['23', '30', '50', '98', '111', '125', '170', '187', '217', '248', '269', '286', '301', '333', '373', '386', '411', '443', '470', '499']
['24', '28', '72', '97', '121', '129', '170', '197', '220', '227', '257', '299', '303', '342', '365', '399', '412', '431', '473', '489']
['11', '46', '71', '80', '112', '128', '150', '198', '205', '235', '269', '279', '308', '342', '363', '382', '410', '448', '472', '492']
['12', '49', '69', '92', '104', '133', '172', '198', '207', '239', '255', '297', '313', '338', '364', '398', '412', '434', '452', '488']
['13', '27', '55', '92', '118', '135', '153', '199', '222', '230', '260', '291', '308', '326', '365', '382', '417', '429', '461', '480']
['13', '37', '69', '94', '116', '135', '166', '180', '211', '235', '271', '277', '301', '325', '358', '395', '406', '432', '460', '495']
['14', '42', '72', '91', '113', '136', '166', '191', '213', '237', '255', '293', '305', '326', '366', '394', '418', '448', '467', '475']
['21', '26', '61', '91', '106', '134', '153', '179', '203', '249', '270', '295', '316', '347', '363', '389', '420', '437', '465', '485']
['0', '46', '71', '89', '101', '146', '157', '181', '211', '235', '270', '279', '320', '343', '351', '387', '421', '440', '462', '475']
['16', '28', '63', '83', '100', '138', '158', '188', '215', '236', '262', '281', '302', '348', '357', '380', '414', '429', '451', '498']
['10', '33', '73', '95', '115', '143', '166', '176', '203', '228', '259', '289', '318', '340', '357', '389', '400', '428', '463', '492']
['15', '37', '63', '90', '113', '133', '153', '192', '206', '237', '256', '282', '321', '345', '370', '387', '407', '438', '459', '493']
['21', '45', '52', '89', '110', '139', '156', '194', '201', '239', '267', '280', '307', '330', '367', '391', '406', '435', '452', '493']
['19', '48', '53', '79', '113', '140', '173', '190', '216', '238', '268', '278', '302', '349', '364', '387', '403', '425', '455', '486']
['8', '38', '72', '80', '104', '135', '174', '175', '214', '241', '253', '280', '319', '345', '353', '387', '401', '432', '452', '498']
['1', '37', '68', '77', '105', '132', '154', '195', '220', '245', '259', '277', '322', '339', '358', '376', '422', '435', '467', '490']
['5', '33', '62', '96', '116', '142', '169', '187', '211', '228', '273', '276', '307', '339', '359', '397', '419', '433', '467', '479']
['7', '44', '63', '96', '122', '129', '160', '189', '212', '242', '270', '275', '322', '339', '362', '392', '414', '431', '455', '486']
['24', '39', '53', '89', '104', '148', '169', '182', '216', '227', '257', '275', '322', '336', '370', '399', '405', '442', '468', '482']
['21', '40', '69', '77', '118', '140', '153', '185', '207', '247', '261', '286', '318', '341', '353', '389', '407', '447', '474', '498']
['7', '27', '72', '88', '106', '138', '155', '185', '208', '243', '252', '282', '308', '332', '358', '397', '406', '447', '454', '498']
['22', '29', '59', '85', '108', '148', '169', '190', '210', '229', '274', '287', '323', '347', '372', '396', '424', '435', '466', '497']
['16', '38', '68', '93', '101', '146', '157', '186', '208', '235', '261', '284', '314', '340', '356', '392', '405', '437', '456', '493']
['11', '33', '53', '85', '121', '141', '168', '180', '215', '236', '270', '282', '304', '341', '360', '391', '423', '432', '456', '478']
['6', '44', '66', '85', '113', '147', '166', '180', '218', '236', '265', '290', '309', '345', '373', '387', '409', '446', '471', '487']
['8', '49', '65', '95', '117', '126', '166', '190', '205', '228', '253', '298', '318', '339', '354', '387', '417', '445', '454', '497']
['15', '27', '50', '97', '116', '137', '158', '199', '223', '225', '254', '296', '311', '348', '352', '375', '415', '445', '452', '490']
['11', '34', '74', '80', '118', '138', '170', '197', '222', '246', '259', '278', '307', '325', '374', '379', '415', '448', '469', '482']
['6', '45', '57', '96', '108', '139', '155', '179', '210', '227', '255', '285', '312', '339', '373', '379', '402', '449', '474', '486']
['4', '34', '59', '76', '121', '136', '173', '186', '210', '232', '257', '295', '309', '326', '360', '385', '409', '441', '451', '486']
['19', '39', '55', '82', '124', '135', '152', '186', '200', '242', '270', '284', '322', '343', '372', '399', '400', '442', '473', '477']
['12', '32', '57', '89', '100', '129', '152', '189', '207', '231', '263', '292', '314', '332', '350', '398', '413', '425', '461', '498']
['16', '31', '68', '97', '104', '137', '156', '190', '210', '244', '263', '298', '312', '330', '357', '389', '408', '437', '465', '484']
['4', '36', '67', '89', '109', '125', '163', '195', '217', '236', '250', '299', '317', '327', '358', '379', '404', '444', '470', '476']
['23', '36', '59', '90', '109', '139', '173', '197', '220', '226', '261', '278', '314', '336', '372', '377', '414', '430', '471', '476']
['13', '29', '70', '78', '101', '125', '152', '192', '223', '247', '259', '295', '318', '335', '351', '394', '400', '436', '467', '489']
['12', '40', '59', '90', '113', '140', '166', '176', '205', '235', '261', '286', '303', '346', '359', '386', '408', '425', '452', '490']
['24', '39', '68', '75', '117', '148', '168', '187', '208', '231', '250', '284', '305', '338', '370', '391', '404', '441', '472', '475']
['21', '35', '61', '87', '124', '146', '171', '179', '207', '244', '269', '293', '312', '342', '371', '398', '401', '438', '457', '497']
['17', '37', '60', '87', '106', '143', '153', '198', '201', '244', '257', '293', '307', '329', '353', '377', '407', '448', '451', '487']
